,Quartier,AgeBatiment,NombreUtilisations,PremierTypePropriete,NombreBatiments,NombreEtages,SurfacePlancherTotal,SurfaceTotaleParking,SurfaceTotaleHorsParking,ListeUtilisationsBatiment,UtilisationPrincipale,SurfaceUtilisationPrincipale,UtilisationSecondaire,SurfaceUtilisationSecondaire,UtilisationTertiaire,SurfaceUtilisationTertiaire,Conformité,ConsoSite/S(kBtu/sf),ConsoSiteNorm/S(kBtu/sf),ConsoSource/S(kBtu/sf),ConsoSourceNorm/S(kBtu/sf),ConsoSiteTot(kBtu),ConsoSiteTotNorm(kBtu),Vapeur(kBtu),Électricité(kBtu),GazNaturel(kBtu),EmissionGES,IntensiteGES/S,TrancheAge,Pertes/S(kBtu/sf),ProportionVapeur,ProportionElectricité,ProportionGazNaturel,Latitude,Longitude,Zone,clusters_kmeans
366,NORTHWEST,49,2,Retail Store,1.0,1,114000,0,114000,"Retail Store, Supermarket/Grocery Store",Retail Store,57805.0,Supermarket/Grocery Store,56312.0,Aucune,0.0,Compliant,150.8999939,150.8999939,302.0,302.0,17225444.0,17225444.0,0.0,7836595.0,9388848.0,553.27,4.85,"[29,58[",151.1000061,0.0,0.454942990148759,0.5450569517975851,47.7249,-122.34332,Nord,1
367,NORTHWEST,19,2,Supermarket / Grocery Store,1.0,1,50083,0,50083,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,50065.0,Parking,0.0,Aucune,0.0,Compliant,173.0,177.8000031,454.2000122,459.2000122,8663691.0,8901074.0,0.0,6528390.0,2135300.0,158.92,3.17,"[0,29[",281.2000122,0.0,0.7535344924005254,0.2464653921752287,47.7235,-122.34458,Nord,2
368,LAKE UNION,28,1,Large Office,1.0,3,124071,28645,95426,Office,Office,96504.0,Aucune,0.0,Aucune,0.0,Compliant,51.70000076,51.70000076,162.3999939,162.3999939,4991360.5,4991360.5,0.0,4989211.0,2149.0,34.9,0.28,"[0,29[",110.69999314,0.0,0.9995693558900424,0.0004305439368685,47.65086,-122.35412,Nord,1
369,LAKE UNION,16,1,Small- and Mid-Sized Office,1.0,4,90000,36528,53472,Office,Office,90000.0,Aucune,0.0,Aucune,0.0,Compliant,43.29999924,43.29999924,136.0,136.0,3897738.0,3897738.0,0.0,3897737.0,0.0,27.17,0.3,"[0,29[",92.70000076,0.0,0.9999997434409392,0.0,47.64963,-122.35158,Nord,1
370,LAKE UNION,15,2,Small- and Mid-Sized Office,1.0,3,96041,33709,62332,"Office, Parking",Office,62232.0,Parking,33709.0,Aucune,0.0,Compliant,87.0,87.0,273.1000061,273.1000061,5413418.0,5413418.0,0.0,5413417.0,0.0,37.74,0.39,"[0,29[",186.1000061,0.0,0.9999998152738252,0.0,47.64849,-122.35041,Nord,1
371,LAKE UNION,17,4,Large Office,1.0,3,280957,114829,166128,"Data Center, Office, Parking, Restaurant",Office,152579.0,Parking,93893.0,Data Center,7500.0,Compliant,68.69999695,68.69999695,211.3000031,211.3000031,11325513.0,11325513.0,0.0,10986553.0,336610.0,94.47,0.34,"[0,29[",142.60000615,0.0,0.9700711128935174,0.0297213909868806,47.64822,-122.34848,Nord,1
372,LAKE UNION,17,2,Large Office,1.0,4,243334,103032,140302,"Office, Parking",Office,138995.0,Parking,24549.0,Aucune,0.0,Compliant,62.20000076,62.20000076,187.3999939,187.3999939,8651835.0,8651835.0,0.0,8116657.0,535178.0,85.01,0.35,"[0,29[",125.19999314,0.0,0.938142833283344,0.061857166716656,47.64882,-122.34905,Nord,1
373,DOWNTOWN,25,9,Mixed Use Property,1.0,6,154660,0,154660,"Data Center, Library, Non-Refrigerated Warehouse, Office, Other - Entertainment/Public Assembly, Other - Recreation, Other - Services, Restaurant, Social/Meeting Hall",Other - Entertainment/Public Assembly,119815.0,Other - Recreation,63101.0,Social/Meeting Hall,26380.0,Compliant,209.3000031,212.3999939,519.0,522.7000122,52960796.0,53734196.0,17548416.0,34936812.0,475560.0,1623.34,10.5,"[0,29[",309.6999969,0.3313472856412505,0.6596730910162302,0.0089794722873878,47.6074,-122.33777,Centre,2
374,GREATER DUWAMISH,34,2,Large Office,1.0,5,390295,121375,268920,"Office, Parking",Office,243018.0,Parking,108408.0,Aucune,0.0,Compliant,31.60000038,31.60000038,99.30000305,99.30000305,7683885.0,7683885.0,0.0,7683884.0,0.0,53.57,0.14,"[29,58[",67.70000267,0.0,0.9999998698575004,0.0,47.55146,-122.32832,Sud,1
375,GREATER DUWAMISH,49,2,Warehouse,1.0,2,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,70000.0,Office,20000.0,Aucune,0.0,Compliant,15.89999962,16.29999924,46.20000076,46.70000076,1429146.375,1468317.375,0.0,1272922.0,156224.0,17.17,0.19,"[29,58[",30.300001140000003,0.0,0.890686931910666,0.109312805694938,47.54983,-122.32858,Sud,1
376,GREATER DUWAMISH,50,1,Retail Store,1.0,1,50200,0,50200,Retail Store,Retail Store,50200.0,Aucune,0.0,Aucune,0.0,Compliant,20.89999962,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,507461.0,540000.0,32.22,0.64,"[29,58[",22.10000038,0.0,0.4844676794649156,0.5155323205350844,47.55032,-122.32614,Sud,1
377,BALLARD,91,5,Small- and Mid-Sized Office,1.0,6,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,53993.0,Retail Store,24744.0,Parking,4500.0,Compliant,56.59999847,60.20000076,130.8999939,134.5,4758198.0,5055586.0,0.0,2871051.0,1887147.0,120.24,1.28,"[87,116[",74.29999543,0.0,0.6033904011560679,0.3966095988439321,47.66891,-122.38528,Nord,0
378,BALLARD,75,1,Warehouse,1.0,2,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,63240.0,Aucune,0.0,Aucune,0.0,Compliant,3.599999905,4.300000191,6.599999905,7.400000095,227566.7031,272913.6875,0.0,85409.0,142158.0,8.15,0.13,"[58,87[",3.0,0.0,0.3753141335552442,0.6246871711171703,47.66724,-122.38553,Nord,0
379,BALLARD,8,2,Other,1.0,5,322869,182454,140415,"Parking, Retail Store",Parking,182454.0,Retail Store,130744.0,Aucune,0.0,Compliant,130.6999969,134.8000031,308.3999939,312.7000122,17085344.0,17628306.0,0.0,10708106.0,6377238.0,413.35,1.28,"[0,29[",177.69999700000002,0.0,0.6267421949479038,0.3732578050520961,47.66233,-122.3748,Nord,1
380,MAGNOLIA / QUEEN ANNE,28,2,Self-Storage Facility,1.0,4,130293,23400,106893,"Parking, Self-Storage Facility",Self-Storage Facility,130293.0,Parking,8800.0,Aucune,0.0,Compliant,3.599999905,3.599999905,11.19999981,11.19999981,465533.3125,465533.3125,0.0,465533.0,0.0,3.25,0.02,"[0,29[",7.599999905,0.0,0.999999328726878,0.0,47.64676,-122.37581,Nord,1
381,MAGNOLIA / QUEEN ANNE,19,1,Warehouse,1.0,4,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,106041.0,Aucune,0.0,Aucune,0.0,Compliant,10.60000038,11.80000019,25.70000076,27.0,1123943.0,1254908.5,0.0,739343.0,384600.0,25.58,0.24,"[0,29[",15.10000038,0.0,0.6578118285357888,0.3421881714642112,47.65567,-122.37478,Nord,1
382,MAGNOLIA / QUEEN ANNE,60,1,Self-Storage Facility,1.0,3,94470,0,94470,Self-Storage Facility,Self-Storage Facility,94470.0,Aucune,0.0,Aucune,0.0,Compliant,10.60000038,12.60000038,20.70000076,22.89999962,1000796.875,1187738.375,0.0,432859.0,567938.0,33.18,0.35,"[58,87[",10.10000038,0.0,0.4325143401352047,0.5674857847652652,47.63634,-122.3754,Centre,1
383,DOWNTOWN,14,3,Large Office,1.0,10,181694,38186,143508,"Office, Other, Parking",Office,150840.0,Parking,26946.0,Other,2155.0,Compliant,49.90000153,50.90000153,156.8000031,159.6999969,7637986.0,7783714.5,0.0,7637985.0,0.0,53.25,0.29,"[0,29[",106.90000157,0.0,0.9999998690754344,0.0,47.59963,-122.32796,Centre,1
384,NORTHEAST,29,1,Retail Store,1.0,2,69492,0,69492,Retail Store,Retail Store,69800.0,Other,0.0,Aucune,0.0,Non-Compliant,4.599999905,4.599999905,14.30000019,14.30000019,318962.8125,318962.8125,0.0,318963.0,0.0,2.22,0.03,"[29,58[",9.700000285000002,0.0,1.0000005878428226,0.0,47.66178,-122.31812,Nord,1
385,GREATER DUWAMISH,50,1,Warehouse,1.0,1,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22780.0,Aucune,0.0,Aucune,0.0,Compliant,17.60000038,17.60000038,55.40000153,55.40000153,402051.3125,402051.3125,0.0,402051.0,0.0,2.8,0.12,"[29,58[",37.80000115,0.0,0.9999992227360284,0.0,47.54769,-122.3251,Sud,1
386,GREATER DUWAMISH,49,2,Distribution Center,1.0,1,124472,0,124472,"Distribution Center, Parking",Distribution Center,124423.0,Parking,0.0,Aucune,0.0,Compliant,43.90000153,51.0,65.40000153,72.80000305,5464762.0,6345882.5,0.0,1145957.0,4318805.0,237.36,1.91,"[29,58[",21.5,0.0,0.2096993428076099,0.7903006571923901,47.54187,-122.32714,Sud,1
387,DOWNTOWN,46,2,Large Office,1.0,22,227556,98556,129000,"Office, Parking",Office,227556.0,Parking,77887.79688,Aucune,0.0,Compliant,37.29999924,39.29999924,117.1999969,123.5,8493420.0,8950688.0,0.0,8493419.0,0.0,59.21,0.26,"[29,58[",79.89999766,0.0,0.999999882261798,0.0,47.60411,-122.33225,Centre,1
388,GREATER DUWAMISH,49,2,Distribution Center,1.0,1,50065,0,50065,"Distribution Center, Parking",Distribution Center,49918.0,Parking,0.0,Aucune,0.0,Compliant,30.60000038,35.09999847,67.19999695,71.90000153,1529510.25,1751500.375,0.0,836261.0,693249.0,42.65,0.85,"[29,58[",36.59999657,0.0,0.5467508308623626,0.4532490056866242,47.54187,-122.32714,Sud,1
389,GREATER DUWAMISH,47,1,Distribution Center,1.0,1,57540,0,57540,Distribution Center,Distribution Center,57540.0,Aucune,0.0,Aucune,0.0,Compliant,44.90000153,48.79999924,94.69999695,98.90000153,2582687.0,2808274.75,0.0,1310981.0,1271706.0,76.68,1.33,"[29,58[",49.79999542,0.0,0.5076035152536873,0.4923964847463126,47.54621,-122.33486,Sud,1
390,GREATER DUWAMISH,50,1,Warehouse,1.0,1,85400,0,85400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,85400.0,Aucune,0.0,Aucune,0.0,Compliant,18.0,18.0,56.5,56.5,1536998.25,1536998.25,0.0,1536998.0,0.0,10.72,0.13,"[29,58[",38.5,0.0,0.999999837345293,0.0,47.54853,-122.32814,Sud,1
391,GREATER DUWAMISH,50,1,Warehouse,1.0,1,55700,0,55700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,55700.0,Aucune,0.0,Aucune,0.0,Compliant,9.300000191,9.5,29.29999924,29.79999924,519806.0938,528115.6875,0.0,519806.0,0.0,3.62,0.06,"[29,58[",19.999999049,0.0,0.9999998195480948,0.0,47.54912,-122.32819,Sud,1
392,GREATER DUWAMISH,52,2,Small- and Mid-Sized Office,1.0,1,53250,0,53250,"Office, Parking",Office,52759.0,Parking,0.0,Aucune,0.0,Compliant,34.0,33.40000153,77.19999695,75.30000305,1794187.25,1760992.25,0.0,1048173.0,746014.0,46.93,0.88,"[29,58[",43.19999695,0.0,0.5842049094931424,0.415794951168001,47.54965,-122.3278,Sud,1
393,MAGNOLIA / QUEEN ANNE,29,1,Small- and Mid-Sized Office,1.0,6,78672,28427,50245,Office,Office,78672.0,Aucune,0.0,Aucune,0.0,Compliant,27.70000076,28.20000076,79.30000305,79.80000305,2179719.75,2220030.5,0.0,1888502.0,291217.0,28.63,0.36,"[29,58[",51.60000229,0.0,0.8663967007685277,0.1336029551505417,47.62476,-122.34843,Centre,1
394,NORTHWEST,30,1,Warehouse,1.0,3,64660,0,64660,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,64660.0,Aucune,0.0,Aucune,0.0,Compliant,5.0,5.199999809,13.0,13.10000038,325513.0,333622.5938,0.0,237813.0,87700.0,6.32,0.1,"[29,58[",8.0,0.0,0.7305791166558632,0.2694208833441368,47.71286,-122.34422,Nord,1
395,EAST,89,3,Mixed Use Property,1.0,2,75844,19928,55916,"Office, Other, Parking",Other,28442.0,Office,28441.0,Parking,18961.0,Compliant,64.80000305,66.40000153,193.1999969,194.8999939,3684188.5,3774978.5,0.0,3406851.0,277337.0,38.48,0.51,"[87,116[",128.39999385,0.0,0.9247222285178948,0.0752776357670081,47.61552,-122.31744,Centre,0
396,GREATER DUWAMISH,48,1,Distribution Center,1.0,1,161678,0,161678,Distribution Center,Distribution Center,162425.0,Aucune,0.0,Aucune,0.0,Compliant,57.59999847,62.09999847,142.0,145.5,9357230.0,10093972.0,0.0,6332002.0,3025227.0,204.81,1.27,"[29,58[",84.40000153,0.0,0.6766962017605638,0.3233036913702025,47.5701,-122.33342,Sud,1
397,GREATER DUWAMISH,67,1,Distribution Center,1.0,1,101101,0,101101,Distribution Center,Distribution Center,101101.0,Aucune,0.0,Aucune,0.0,Compliant,215.6000061,211.1000061,676.5999756,662.5,21795830.0,21341708.0,0.0,21779250.0,16577.0,152.71,1.51,"[58,87[",460.9999695,0.0,0.9992393040320098,0.0007605583269827,47.56874,-122.33303,Sud,2
398,GREATER DUWAMISH,36,1,Distribution Center,1.0,1,52613,0,52613,Distribution Center,Distribution Center,59504.0,Aucune,0.0,Aucune,0.0,Compliant,17.79999924,20.70000076,37.29999924,40.29999924,1061458.25,1231121.75,0.0,527872.0,533586.0,32.02,0.61,"[29,58[",19.5,0.0,0.497308302045794,0.5026914624291628,47.57023,-122.33241,Sud,1
399,GREATER DUWAMISH,76,2,Other,1.0,1,56608,0,56608,"Office, Other",Other,45340.0,Office,11520.0,Aucune,0.0,Compliant,89.59999847,92.30000305,250.3999939,251.0,5094197.0,5246590.0,0.0,4253264.0,840932.0,74.31,1.31,"[58,87[",160.79999543,0.0,0.8349233451317254,0.1650764585664826,47.56785,-122.33361,Sud,0
400,GREATER DUWAMISH,63,3,Refrigerated Warehouse,1.0,1,104099,0,104099,"Office, Parking, Refrigerated Warehouse",Refrigerated Warehouse,100000.0,Office,4099.0,Parking,0.0,Compliant,170.0,167.3999939,525.5,515.2000122,17695420.0,17427156.0,0.0,17283711.0,411705.0,142.36,1.37,"[58,87[",355.5,0.0,0.9767335841703672,0.0232661897824408,47.56637,-122.33273,Sud,2
401,NORTHWEST,13,2,Supermarket / Grocery Store,1.0,1,58184,7450,50734,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51722.0,Parking,0.0,Aucune,0.0,Compliant,284.5,291.5,620.2000122,627.5999756,14715262.0,15076756.0,0.0,7956442.0,6758820.0,414.43,7.12,"[0,29[",335.70001219999995,0.0,0.5406931932302667,0.4593068067697333,47.69267,-122.35506,Nord,2
402,NORTH,36,1,Supermarket / Grocery Store,1.0,1,58480,0,58480,Supermarket/Grocery Store,Supermarket/Grocery Store,44431.0,Aucune,0.0,Aucune,0.0,Compliant,248.8000031,254.6000061,581.9000244,588.0,11054535.0,11311432.0,0.0,6817771.0,4236763.0,272.54,4.66,"[29,58[",333.1000213,0.0,0.6167397362259018,0.3832601733134863,47.73315,-122.3105,Nord,2
403,LAKE UNION,11,3,Large Office,1.0,6,336700,124800,211900,"Office, Parking, Retail Store",Office,217977.0,Parking,4569.0,Retail Store,0.0,Compliant,41.59999847,42.20000076,113.5,113.5,9058916.0,9200102.0,0.0,7877393.0,0.0,54.92,0.16,"[0,29[",71.90000153,0.0,0.8695734677305762,0.0,47.62029,-122.33078,Centre,1
404,LAKE UNION,20,1,Retail Store,1.0,4,264008,159994,104014,Retail Store,Retail Store,98863.0,Aucune,0.0,Aucune,0.0,Compliant,100.5,105.5999985,260.0,262.3999939,9937707.0,10443463.0,0.0,7307906.0,2629800.0,190.61,0.72,"[0,29[",159.5,0.0,0.7353714493695578,0.2646284500036074,47.62,-122.33027,Centre,1
405,CENTRAL,102,3,Small- and Mid-Sized Office,1.0,2,62220,0,62220,"Office, Other - Services, Parking",Office,60676.0,Parking,13780.0,Other - Services,1324.0,Compliant,87.80000305,87.80000305,275.2999878,275.2999878,5444253.5,5444253.5,0.0,5431426.0,12827.0,38.55,0.62,"[87,116[",187.49998475,0.0,0.9976438459377396,0.0023560622223046,47.59367,-122.30957,Centre,0
406,GREATER DUWAMISH,46,2,Small- and Mid-Sized Office,1.0,1,65430,0,65430,"Office, Other",Office,60732.0,Other,8142.0,Aucune,0.0,Compliant,46.20000076,52.09999847,100.3000031,107.5999985,3181045.5,3586460.5,0.0,1705793.0,1475252.0,90.24,1.38,"[29,58[",54.10000234,0.0,0.5362365926548363,0.4637632501641363,47.59388,-122.31124,Centre,1
407,NORTHEAST,10,2,Large Office,1.0,3,102290,42440,59850,"Office, Parking",Office,83715.0,Parking,18575.0,Aucune,0.0,Compliant,72.40000153,73.0,223.6999969,224.3000031,6062770.5,6114351.5,0.0,5913177.0,149593.0,49.17,0.48,"[0,29[",151.29999537,0.0,0.9753258844285791,0.0246740331008736,47.66517,-122.30186,Nord,1
408,CENTRAL,90,1,Other,1.0,3,80004,0,80004,Other,Other,74864.0,Aucune,0.0,Aucune,0.0,Compliant,163.3999939,163.3999939,513.0,513.0,12232124.0,12232124.0,0.0,12232122.0,0.0,85.28,1.07,"[87,116[",349.6000061,0.0,0.9999998364960984,0.0,47.6144,-122.30982,Centre,0
409,GREATER DUWAMISH,25,2,Warehouse,1.0,2,323916,0,323916,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,263528.0,Office,60388.0,Aucune,0.0,Compliant,24.79999924,27.10000038,48.90000153,51.29999924,8024064.5,8767252.0,0.0,3548085.0,4475979.0,262.45,0.81,"[0,29[",24.10000229,0.0,0.4421805183644772,0.5578194193229629,47.56407,-122.32765,Sud,1
410,GREATER DUWAMISH,84,3,Mixed Use Property,1.0,14,304052,0,304052,"Medical Office, Office, Parking",Office,218918.0,Parking,156487.0,Medical Office,84051.89844,Compliant,69.40000153,70.30000305,202.8999939,203.8000031,21027396.0,21290090.0,0.0,18843504.0,2183891.0,247.35,0.81,"[58,87[",133.49999237,0.0,0.8961406348175495,0.1038593176254444,47.5928,-122.31599,Centre,0
411,LAKE UNION,38,3,Small- and Mid-Sized Office,1.0,4,85385,31210,54175,"Data Center, Office, Parking",Office,50235.0,Parking,25525.0,Data Center,2875.0,Compliant,91.40000153,92.5,287.0,290.2999878,4855036.5,4910799.5,0.0,4855036.0,0.0,33.85,0.4,"[29,58[",195.59999847,0.0,0.9999998970141624,0.0,47.64037,-122.32626,Centre,1
412,GREATER DUWAMISH,27,2,Distribution Center,1.0,2,98024,0,98024,"Distribution Center, Office",Distribution Center,63896.0,Office,33712.0,Aucune,0.0,Compliant,20.39999962,21.60000038,50.79999924,52.09999847,1988334.5,2109093.75,0.0,1373037.0,615298.0,42.25,0.43,"[0,29[",30.39999962,0.0,0.6905462838370505,0.3094539676296921,47.53687,-122.33316,Sud,1
413,LAKE UNION,88,3,Mixed Use Property,1.0,1,65000,15000,50000,"Office, Other, Parking",Office,20000.0,Parking,15000.0,Other,10000.0,Compliant,86.80000305,91.90000153,203.5,208.8999939,2603931.25,2758081.75,0.0,1612547.0,991384.0,63.89,0.98,"[87,116[",116.69999695,0.0,0.6192740303723456,0.3807258736189751,47.62405,-122.33084,Centre,0
414,LAKE UNION,26,2,Large Office,1.0,5,144573,66620,77953,"Office, Parking",Office,78521.0,Parking,66650.0,Aucune,0.0,Compliant,65.40000153,67.69999695,205.3000031,212.6999969,5135040.0,5318277.0,0.0,5135039.0,0.0,35.8,0.25,"[0,29[",139.90000157,0.0,0.99999980525955,0.0,47.62488,-122.33007,Centre,1
415,NORTH,66,1,Retail Store,1.0,2,302812,0,302812,Retail Store,Retail Store,302812.0,Aucune,0.0,Aucune,0.0,Compliant,24.10000038,25.70000076,63.90000153,65.5,7290824.5,7783388.0,0.0,5590290.0,1700534.0,129.29,0.43,"[58,87[",39.80000115,0.0,0.7667569010884846,0.2332430303321661,47.70759,-122.3255,Nord,1
416,NORTHWEST,42,1,Small- and Mid-Sized Office,1.0,5,86400,0,86400,Office,Office,78200.0,Aucune,0.0,Aucune,0.0,Compliant,116.0999985,118.5,231.1999969,232.0,9080022.0,9266020.0,0.0,4089680.0,4990341.0,293.55,3.4,"[29,58[",115.0999984,0.0,0.450404195055915,0.5495956948121932,47.70744,-122.33171,Nord,1
417,NORTH,47,1,Other,0.0,2,98539,0,98539,Strip Mall,Strip Mall,98539.0,Aucune,0.0,Aucune,0.0,Compliant,55.29999924,55.79999924,169.8000031,170.3000031,5450441.5,5502264.5,0.0,5266334.0,184107.0,46.49,0.47,"[29,58[",114.50000386,0.0,0.9662215437043036,0.0337783645600085,47.7094,-122.31843,Nord,1
418,NORTHWEST,35,2,Small- and Mid-Sized Office,1.0,6,86483,0,86483,"Office, Parking",Office,86483.0,Parking,0.0,Aucune,0.0,Compliant,73.59999847,76.69999695,231.0,241.0,6361236.5,6636482.5,0.0,6361236.0,0.0,44.35,0.51,"[29,58[",157.40000153,0.0,0.9999999213989292,0.0,47.70732,-122.33279,Nord,1
419,DELRIDGE,40,2,Distribution Center,1.0,1,51600,0,51600,"Distribution Center, Office",Distribution Center,34400.0,Office,17200.0,Aucune,0.0,Compliant,21.79999924,23.20000076,55.90000153,57.40000153,1124543.125,1196293.25,0.0,815508.0,309035.0,22.1,0.43,"[29,58[",34.10000229,0.0,0.7251905079229398,0.2748093809208072,47.53926,-122.34143,Sud,1
420,DELRIDGE,48,1,Warehouse,1.0,1,140520,0,140520,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,140520.0,Aucune,0.0,Aucune,0.0,Compliant,15.80000019,17.79999924,36.09999847,38.20000076,2225512.0,2502923.5,0.0,1310524.0,914988.0,57.73,0.41,"[29,58[",20.299998280000004,0.0,0.5888640456667948,0.4111359543332051,47.53689,-122.33847,Sud,1
421,MAGNOLIA / QUEEN ANNE,30,2,Large Office,1.0,5,154029,62380,91649,"Office, Parking",Office,91645.0,Parking,66288.0,Aucune,0.0,Compliant,50.59999847,50.59999847,145.6999969,145.6999969,4636396.5,4636396.5,0.0,4060681.0,575715.0,58.88,0.38,"[29,58[",95.09999843,0.0,0.8758269487952551,0.124172943362372,47.63116,-122.34193,Centre,1
422,NORTHWEST,11,2,Other,1.0,3,161789,91935,69854,"Medical Office, Parking",Parking,91935.0,Medical Office,69854.0,Aucune,0.0,Compliant,99.69999695,101.0999985,312.5,317.1000061,6963616.5,7063953.5,0.0,6947606.0,16010.0,49.28,0.3,"[0,29[",212.80000305,0.0,0.9977008354782316,0.0022990927199968,47.70887,-122.33494,Nord,1
423,NORTHWEST,11,2,Medical Office,1.0,3,63909,0,63909,"Medical Office, Retail Store",Medical Office,60670.0,Retail Store,3239.0,Aucune,0.0,Compliant,74.59999847,74.59999847,234.1999969,234.1999969,4765753.5,4765753.5,0.0,4765753.0,0.0,33.22,0.52,"[0,29[",159.59999843,0.0,0.999999895084796,0.0,47.7126,-122.33782,Nord,1
424,NORTHWEST,68,2,Warehouse,1.0,2,53472,0,53472,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,46846.0,Office,10033.0,Aucune,0.0,Compliant,17.10000038,18.70000076,31.89999962,33.70000076,971155.625,1065308.875,0.0,381025.0,590131.0,34.0,0.64,"[58,87[",14.799999239999998,0.0,0.3923418556114526,0.607658530526454,47.69814,-122.34295,Nord,0
425,GREATER DUWAMISH,36,1,Warehouse,1.0,1,50417,0,50417,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,50417.0,Aucune,0.0,Aucune,0.0,Compliant,36.59999847,42.59999847,73.90000153,80.19999695,1847401.0,2149815.75,0.0,855017.0,992384.0,58.67,1.16,"[29,58[",37.30000306,0.0,0.4628215530899897,0.5371784469100104,47.52696,-122.32913,Sud,1
427,NORTHWEST,55,1,Medical Office,1.0,3,133298,0,133298,Medical Office,Medical Office,133298.0,Aucune,0.0,Aucune,0.0,Compliant,117.3000031,120.3000031,305.1000061,308.2000122,15640994.0,16041286.0,0.0,11600182.0,4040810.0,295.48,2.22,"[29,58[",187.800003,0.0,0.7416524806543625,0.2583473914765263,47.70449,-122.33272,Nord,1
428,NORTH,51,1,Retail Store,1.0,2,168619,0,168619,Retail Store,Retail Store,173106.0,Aucune,0.0,Aucune,0.0,Compliant,37.29999924,38.79999924,105.0,106.9000015,6455828.5,6718441.0,0.0,5456882.0,998946.0,91.1,0.54,"[29,58[",67.70000076,0.0,0.8452643994492729,0.1547355231013339,47.70759,-122.3255,Nord,1
429,LAKE UNION,14,3,Mixed Use Property,0.0,5,251827,113318,138509,"Laboratory, Office, Parking",Parking,113318.0,Laboratory,84000.0,Office,84000.0,Compliant,280.3999939,284.7000122,657.0999756,661.7000122,47102428.0,47837524.0,0.0,29154854.0,17947572.0,1156.45,4.59,"[0,29[",376.6999817,0.0,0.6189671156654599,0.3810328418738838,47.63451,-122.32505,Centre,2
430,LAKE UNION,16,2,Large Office,1.0,4,175885,71385,104500,"Office, Parking",Office,103970.0,Parking,71390.0,Aucune,0.0,Compliant,62.40000153,62.40000153,195.8999939,195.8999939,6486377.5,6486377.5,0.0,6486377.0,0.0,45.22,0.26,"[0,29[",133.49999237,0.0,0.9999999229153714,0.0,47.6244,-122.33157,Centre,1
431,GREATER DUWAMISH,47,1,Warehouse,1.0,2,104786,0,104786,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,104786.0,Aucune,0.0,Aucune,0.0,Compliant,9.800000191,11.0,23.60000038,24.89999962,1028376.875,1153253.75,0.0,666718.0,361659.0,23.86,0.23,"[29,58[",13.800000189,0.0,0.6483206849628936,0.3516794365878754,47.56089,-122.33474,Sud,1
432,GREATER DUWAMISH,16,1,Other,1.0,1,53040,41600,11440,Other,Other,51427.0,Aucune,0.0,Aucune,0.0,Compliant,34.40000153,37.0,75.0,77.0,1770027.5,1901429.125,0.0,955967.0,814060.0,49.9,0.94,"[0,29[",40.59999847,0.0,0.5400859591164544,0.4599137584020587,47.55787,-122.335,Sud,1
433,GREATER DUWAMISH,43,1,Other,0.0,1,110689,0,110689,Other,Other,110689.0,Aucune,0.0,Aucune,0.0,Compliant,21.10000038,25.20000076,28.89999962,33.20000076,2339814.25,2789899.0,0.0,356328.0,1983486.0,107.83,0.97,"[29,58[",7.799999239999998,0.0,0.1522890118307468,0.8477108813231649,47.55741,-122.33163,Sud,1
434,GREATER DUWAMISH,68,1,Small- and Mid-Sized Office,1.0,1,53620,0,53620,Office,Office,53620.0,Aucune,0.0,Aucune,0.0,Compliant,38.40000153,40.0,114.0,117.4000015,2058955.25,2145554.75,0.0,1890584.0,168371.0,22.12,0.41,"[58,87[",75.59999847,0.0,0.918224910424838,0.0817749681543588,47.5563,-122.33186,Sud,0
435,GREATER DUWAMISH,78,1,Small- and Mid-Sized Office,1.0,1,50008,0,50008,Office,Office,50008.0,Aucune,0.0,Aucune,0.0,Compliant,64.0,67.59999847,162.1000061,163.8999939,3202213.0,3380481.5,0.0,2270837.0,931375.0,65.3,1.31,"[58,87[",98.1000061,0.0,0.7091461436200528,0.2908535440959112,47.55623,-122.33316,Sud,0
436,MAGNOLIA / QUEEN ANNE,7,2,Large Office,1.0,4,291176,100176,191000,"Office, Parking",Office,194674.0,Parking,111198.0,Aucune,0.0,Compliant,34.20000076,34.20000076,106.5999985,106.5999985,6657348.5,6657348.5,0.0,6585119.0,72228.0,49.74,0.17,"[0,29[",72.39999774,0.0,0.9891504102571768,0.0108493644278949,47.6252,-122.36737,Centre,1
